timestamp,actual,prophet,prophet_xgb,prophet_xgb_lgbm,xgb_correction,lgbm_correction
2021-01-05 03:00:00,11615.0,10481.857293231702,9126.49633131764,9120.890907187466,-1355.361,-5.605424130174108
2021-01-05 04:00:00,11181.0,10580.555394467932,9028.845067319495,9022.326331216715,-1551.7103,-6.5187361027796165
2021-01-05 05:00:00,11563.0,10732.616634013275,9692.164485575775,9706.470592775828,-1040.4521,14.30610720005206
2021-01-05 06:00:00,11825.0,10880.467254069721,9842.752654460346,9813.123710712287,-1037.7146,-29.628943748058212
2021-01-05 07:00:00,11799.0,10969.7091035773,10108.546200745268,10070.986978663093,-861.1629,-37.55922208217389
2021-01-05 08:00:00,11815.0,10981.90383032702,10153.978842534052,10114.542397735453,-827.925,-39.436444798599815
2021-01-05 09:00:00,11935.0,10937.045844243528,10220.840644048216,10212.168844731954,-716.2052,-8.671799316262257
2021-01-05 10:00:00,11955.0,10871.97142891165,10162.2248468804,10167.886338172437,-709.7466,5.66149129203685
2021-01-05 11:00:00,11842.0,10818.269980063928,10060.772299399865,10048.924064819983,-757.4977,-11.848234579882568
2021-01-05 12:00:00,11904.0,10795.20322498725,10001.411171764594,9961.084808502215,-793.79205,-40.32636326237787
2021-01-05 13:00:00,12010.0,10812.55897466048,9986.10243169173,9957.55622972685,-826.45654,-28.546201964880197
2021-01-05 14:00:00,12148.0,10869.152337230777,10272.159661449527,10230.06602715802,-596.9927,-42.09363429150696
2021-01-05 15:00:00,12143.0,10943.91149960938,10610.55471860352,10560.411970465704,-333.35678,-50.14274813781573
2021-01-05 16:00:00,12167.0,10993.33524641555,10719.109904618676,10701.178139717256,-274.22534,-17.931764901419854
2021-01-05 17:00:00,12145.0,10969.678181547142,10853.009579557396,10854.185946835925,-116.6686,1.176367278529938
2021-01-05 18:00:00,11904.0,10854.240819228422,10662.212010634672,10645.849238187686,-192.02881,-16.362772446985254
2021-01-05 19:00:00,11542.0,10679.316219578906,9928.289119969531,9937.767186171757,-751.0271,9.478066202225467
2021-01-05 20:00:00,11602.0,10514.753150385079,9919.367347162422,9897.18212803592,-595.3858,-22.185219126502478
2021-01-05 21:00:00,11405.0,10423.23121938085,9529.255938619131,9533.86025967341,-893.9753,4.604321054279024
2021-01-05 22:00:00,10952.0,10417.832968558672,9525.722616996172,9554.104232158057,-892.11035,28.381615161885424
2021-01-05 23:00:00,10605.0,10457.398886059258,9547.02498469207,9533.030387771552,-910.3739,-13.994596920518385
2021-01-06 00:00:00,11418.0,10484.70973313802,9360.645524153644,9396.360191352696,-1124.0642,35.71466719905308
2021-01-06 01:00:00,11418.0,10475.72429207506,9434.178271567247,9478.544970273577,-1041.546,44.3666987063295
2021-01-06 02:00:00,11418.0,10458.302567912266,9150.466996623203,9174.467183068298,-1307.8356,24.000186445094503
2021-01-06 03:00:00,10460.0,10485.474515338768,8907.044217487206,8905.039943024758,-1578.4303,-2.004274462448128
2021-01-06 04:00:00,10824.0,10587.530226161412,8797.43195955985,8855.038609271356,-1790.0983,57.60664971150577
2021-01-06 05:00:00,10949.0,10743.994170796945,9166.472686421945,9168.561079057188,-1577.5215,2.0883926352444107
2021-01-06 06:00:00,11156.0,10897.131305755871,9381.984088958996,9398.921365580758,-1515.1472,16.937276621762418
2021-01-06 07:00:00,11230.0,10992.382674001326,9497.221052907576,9511.921599258572,-1495.1616,14.700546350996076
2021-01-06 08:00:00,11322.0,11011.15532904539,9565.308039006328,9557.552121014833,-1445.8473,-7.7559179914957
2021-01-06 09:00:00,11431.0,10973.297471573156,9512.587388565344,9557.973366690576,-1460.7101,45.385978125232896
2021-01-06 10:00:00,11475.0,10915.506864324723,9445.201322332536,9453.890207689388,-1470.3055,8.688885356852204
2021-01-06 11:00:00,11463.0,10869.24116719521,9362.739580281148,9377.240301452217,-1506.5016,14.500721171068252
2021-01-06 12:00:00,11471.0,10853.637794109294,9379.52329215617,9375.912611419366,-1474.1145,-3.610680736803436
2021-01-06 13:00:00,11679.0,10878.369249362957,9344.602403659832,9391.704107107518,-1533.7668,47.101703447685686
2021-01-06 14:00:00,11947.0,10942.145231731813,9653.333586224,9699.305731036406,-1288.8116,45.9721448124061
2021-01-06 15:00:00,12006.0,11023.798253813016,10032.537755766141,10055.770197941121,-991.2605,23.232442174980033
2021-01-06 16:00:00,11954.0,11079.741508860769,10169.963188548269,10183.33359884753,-909.7783,13.370410299262126
2021-01-06 17:00:00,11996.0,11062.156581103294,10370.049342333763,10389.333143214179,-692.10724,19.28380088041508
2021-01-06 18:00:00,11708.0,10952.287524885467,10233.608813947967,10229.529869118871,-718.6787,-4.078944829096977
2021-01-06 19:00:00,11216.0,10782.389977300802,9444.467125738302,9391.609026174798,-1337.9229,-52.85809956350312
2021-01-06 20:00:00,11316.0,10622.292553046602,9185.966137030977,9155.678570592185,-1436.3264,-30.287566438792954
2021-01-06 21:00:00,11175.0,10534.666440478954,8974.024106494579,8949.55512532857,-1560.6423,-24.468981166007325
2021-01-06 22:00:00,10772.0,10532.592026421855,8865.417343804667,8847.319059583499,-1667.1747,-18.098284221168996
2021-01-06 23:00:00,10449.0,10574.912560144694,8852.017784754069,8807.581863595819,-1722.8948,-44.435921158250125
2021-01-07 00:00:00,11686.5,10604.419844457176,8727.4825885978,8751.80087955808,-1876.9373,24.318290960279672
2021-01-07 01:00:00,11687.5,10597.096459410159,9265.494286558596,9231.56967857138,-1331.6022,-33.924607987215225
2021-01-07 02:00:00,11700.0,10580.839837205256,9171.639397752131,9136.639901512555,-1409.2004,-34.999496239575755
2021-01-07 03:00:00,11700.0,10608.726580209977,8785.078508920915,8748.182175961487,-1823.6481,-36.89633295942861
2021-01-07 04:00:00,11280.0,10711.09574562633,8833.58158547008,8782.225283664382,-1877.5142,-51.356301805698024
2021-01-07 05:00:00,11694.0,10867.518391181917,9112.208698799104,9152.22399846997,-1755.3097,40.01529967086659
2021-01-07 06:00:00,11911.0,11020.303684025208,9789.93857172052,9799.931999607184,-1230.3651,9.993427886664064
2021-01-07 07:00:00,11811.0,11114.937562118135,9980.318543563448,9971.073131237206,-1134.619,-9.245412326240947
2021-01-07 08:00:00,11772.0,11132.87486635314,9982.92857729064,9947.685616389364,-1149.9463,-35.242960901276895
2021-01-07 09:00:00,11706.0,11094.013275772371,10000.782074600496,9998.160723890289,-1093.2312,-2.621350710207952
2021-01-07 10:00:00,11745.0,11035.097847525676,9870.785713736614,9848.415985218995,-1164.3121,-22.369728517618952
2021-01-07 11:00:00,11715.0,10987.627510910577,9767.531807785577,9756.89705679255,-1220.0957,-10.634750993026685
2021-01-07 12:00:00,11681.0,10970.772905136579,9777.073686386579,9787.44791856335,-1193.6992,10.374232176771672
2021-01-07 13:00:00,11844.0,10994.230960723846,9833.522098419158,9850.422051171881,-1160.7089,16.899952752723753
2021-01-07 14:00:00,11957.0,11056.725903904044,10044.555859958731,10048.018565453931,-1012.17004,3.4627054952003804
2021-01-07 15:00:00,11915.0,11137.093098698737,10382.93776422608,10367.85559425147,-754.15533,-15.08216997461042
2021-01-07 16:00:00,11778.0,11191.736042944085,10473.79683395971,10486.862982515686,-717.9392,13.066148555975227
2021-01-07 17:00:00,11748.0,11172.81576016742,10637.52035001117,10649.474586823933,-535.2954,11.95423681276334
2021-01-07 18:00:00,11587.0,11061.548480471876,10464.533038577345,10510.12831872187,-597.01544,45.59528014452544
2021-01-07 19:00:00,11164.0,10890.157267987244,9718.50614494037,9734.846377425472,-1171.6511,16.340232485103645
2021-01-07 20:00:00,11234.0,10728.432108117333,9712.544412804833,9748.034938945622,-1015.8877,35.4905261407896
2021-01-07 21:00:00,10972.0,10638.994839171624,9476.301357726312,9499.06887370797,-1162.6935,22.76751598165823
2021-01-07 22:00:00,11620.5,10634.861577487633,9258.202886081383,9241.137612940802,-1376.6587,-17.0652731405807
2021-01-07 23:00:00,11620.5,10674.796681011887,9787.592823590012,9805.881462165793,-887.20386,18.288638575781384
2021-01-08 00:00:00,11602.5,10701.503803981896,10010.44807888424,10015.363796293423,-691.0557,4.915717409183601
2021-01-08 01:00:00,11580.0,10690.874916926363,9962.246498957613,9963.00320002597,-728.6284,0.7567010683586943
2021-01-08 02:00:00,11580.0,10670.71786109407,9793.09774390657,9797.047174245736,-877.6201,3.9494303391651213
2021-01-08 03:00:00,11580.0,10694.019110097737,9315.158758535237,9342.893886378975,-1378.8604,27.735127843738816
2021-01-08 04:00:00,11110.0,10791.023207297334,9049.717909445772,9036.042255531445,-1741.3053,-13.675653914325954
2021-01-08 05:00:00,11533.0,10941.200828009627,9570.894675665877,9549.600396841697,-1370.3062,-21.29427882417921
2021-01-08 06:00:00,11870.0,11086.758210478509,10005.792023955071,9986.580463975215,-1080.9662,-19.211559979856624
2021-01-08 07:00:00,11719.0,11173.082256621341,10262.254253691654,10278.775150077441,-910.828,16.520896385787374
2021-01-08 08:00:00,11654.0,11181.538257138842,10257.636218564623,10235.902709288324,-923.90204,-21.733509276298523
2021-01-08 09:00:00,11732.0,11131.94596495623,10056.194378042168,10053.209331237398,-1075.7516,-2.985046804770611
2021-01-08 10:00:00,11699.0,11060.983503025915,10052.719525975133,10071.372003305798,-1008.264,18.652477330664784
2021-01-08 11:00:00,11618.0,11000.09311305672,9838.579319111408,9844.379175822149,-1161.5138,5.7998567107400865
2021-01-08 12:00:00,11573.0,10968.399873892851,9777.024629752226,9796.595726287009,-1191.3752,19.571096534782086
2021-01-08 13:00:00,11689.0,10975.568185703056,9789.243966953056,9784.258115975077,-1186.3242,-4.985850977979544
2021-01-08 14:00:00,11900.0,11020.304046922074,10039.451629929887,10082.705775222117,-980.8524,43.254145292230184
2021-01-08 15:00:00,11911.0,11081.439166272867,10361.979205335367,10361.593909043411,-719.45996,-0.38529629195617743
2021-01-08 16:00:00,11847.0,11115.388774724413,10495.213481755663,10506.584641197045,-620.1753,11.371159441381437
2021-01-08 17:00:00,11874.0,11074.343994366329,10595.45172141711,10594.69525931853,-478.89227,-0.7564620985802786
2021-01-08 18:00:00,11684.0,10939.57399959045,10368.5647222467,10338.462025509685,-571.0093,-30.102696737013666
2021-01-08 19:00:00,11338.0,10743.38060096306,9724.49504188103,9743.185510868423,-1018.88556,18.6904689873931
2021-01-08 20:00:00,11399.0,10555.657014842462,9631.194063182305,9665.055441764962,-924.46295,33.86137858265618
2021-01-08 21:00:00,11156.0,10439.147661239518,9332.852983505143,9368.591523745774,-1106.2947,35.73854024063111
2021-01-08 22:00:00,10704.0,10407.005457800997,8979.146326941622,9042.63039881076,-1427.8591,63.48407186913766
2021-01-08 23:00:00,10405.0,10418.144694101265,9140.679972421578,9159.518623807091,-1277.4647,18.838651385512833
2021-01-09 00:00:00,11189.5,10415.435613692072,9261.29340177801,9288.155096972256,-1154.1422,26.86169519424575
2021-01-09 01:00:00,11189.5,10374.957963606475,9446.974687239288,9384.04562948083,-927.9833,-62.929057758458406
2021-01-09 02:00:00,11189.5,10324.729353318717,9279.249739060904,9211.591718534943,-1045.4796,-67.65802052596196
2021-01-09 03:00:00,10326.0,10317.963405237731,8752.233058558044,8657.736622622118,-1565.7303,-94.49643593592518
2021-01-09 04:00:00,10584.0,10385.141943975514,8255.925635381764,8258.008592766215,-2129.2163,2.082957384450939
2021-01-09 05:00:00,10657.0,10505.97786684283,8711.804893210017,8729.810078209443,-1794.173,18.0051849994252
2021-01-09 06:00:00,10887.0,10622.923924578006,9171.371556413944,9156.149066109563,-1451.5524,-15.222490304381557
2021-01-09 07:00:00,10964.0,10681.620072412883,9489.636429834758,9475.737689527343,-1191.9836,-13.898740307415013
2021-01-09 08:00:00,11067.0,10663.69243321742,9584.196949818983,9562.781629204017,-1079.4955,-21.41532061496671
2021-01-09 09:00:00,11223.0,10589.227041653186,9590.606680325061,9571.837730341093,-998.62036,-18.768949983968408
2021-01-09 10:00:00,11253.0,10495.168595930729,9576.98335423151,9578.72731062969,-918.18524,1.7439563981814459
2021-01-09 11:00:00,11251.0,10413.22093775911,9428.24925807161,9422.037338188076,-984.9717,-6.211919883533893
2021-01-09 12:00:00,11301.0,10362.762186572354,9344.048258349698,9336.569784006439,-1018.7139,-7.478474343259791
2021-01-09 13:00:00,11585.0,10353.698778195982,9454.431993528013,9439.861201305477,-899.2668,-14.570792222535047
2021-01-09 14:00:00,12030.0,10384.964839832151,9961.053127185667,9970.301518498107,-423.9117,9.24839131244032
2021-01-09 15:00:00,12320.0,10435.602627124366,10484.31229051548,10490.604594586792,48.709663,6.292304071311504
2021-01-09 16:00:00,12366.0,10462.217490186153,10492.74637125915,10492.67245156955,30.528881,-0.07391968960078724
2021-01-09 17:00:00,12270.0,10417.169891619164,10530.320266985374,10536.12714691912,113.150375,5.806879933744657
2021-01-09 18:00:00,11992.0,10281.879101067776,10247.46888378262,10254.308508649605,-34.410217,6.839624866984551
2021-01-09 19:00:00,11570.0,10088.778212625988,9781.7685690713,9745.254382700748,-307.00964,-36.51418637055228
2021-01-09 20:00:00,11684.0,9907.86953645263,9697.610640578607,9697.91671610905,-210.2589,0.30607553044300007
2021-01-09 21:00:00,11515.0,9801.977697504271,9459.448400629271,9441.780644183196,-342.5293,-17.667756446074677
2021-01-09 22:00:00,11103.0,9784.300756043956,9137.866979188488,9147.374924124193,-646.4338,9.507944935705558
2021-01-09 23:00:00,10745.0,9813.761493952867,8914.723896296617,8926.670176938556,-899.0376,11.94628064193933
2021-01-10 00:00:00,10538.0,9833.2055842665,8794.359270789937,8785.188498088526,-1038.8463,-9.170772701411632
2021-01-10 01:00:00,10464.0,9818.660297180084,8647.384784484771,8598.775732291395,-1171.2755,-48.60905219337731
2021-01-10 02:00:00,10462.0,9798.064858814501,8454.039590259814,8410.764701433289,-1344.0253,-43.274888826524176
2021-01-10 03:00:00,10499.0,9824.525748723103,8255.80541180904,8185.166388874993,-1568.7203,-70.63902293404776
2021-01-10 04:00:00,10671.0,9928.38394960229,8329.144569719478,8305.844811744291,-1599.2394,-23.299757975186637
2021-01-10 05:00:00,10646.0,10089.175466310486,8494.827932130798,8457.788048559187,-1594.3475,-37.03988357161135
2021-01-10 06:00:00,10846.0,10249.142802244694,9070.547953611882,9082.927426611333,-1178.5948,12.379472999450902
2021-01-10 07:00:00,10906.0,10353.688380833717,9326.650539036842,9326.32277840033,-1027.0378,-0.3277606365127077
2021-01-10 08:00:00,11067.0,10384.179002794175,9511.668138536363,9519.49541318078,-872.51086,7.827274644418576
2021-01-10 09:00:00,11185.0,10360.421910058049,9517.431919823674,9528.641179520884,-842.99,11.209259697211298
2021-01-10 10:00:00,11200.0,10319.06337476318,9492.826680427243,9471.663027894836,-826.2367,-21.163652532406516
2021-01-10 11:00:00,11228.0,10291.489195335776,9194.693418968589,9179.47025428833,-1096.7958,-15.223164680259266
2021-01-10 12:00:00,11154.0,10296.741766302905,9186.591375677905,9166.71719996446,-1110.1504,-19.874175713444266
2021-01-10 13:00:00,11221.0,10344.377365803659,9199.852097248971,9213.920880956142,-1144.5253,14.06878370717175
2021-01-10 14:00:00,11521.0,10432.968435469304,9582.58226603571,9595.260284241727,-850.38617,12.678018206017198
2021-01-10 15:00:00,11589.0,10541.186197411567,10014.02469838813,9982.05396076451,-527.1615,-31.970737623619407
2021-01-10 16:00:00,11612.0,10625.258611991949,10165.80774529273,10187.481753996073,-459.45087,21.674008703342942
2021-01-10 17:00:00,11636.0,10637.167799908095,10284.410292583876,10281.057785393885,-352.7575,-3.3525071899904466
2021-01-10 18:00:00,11330.0,10557.960877501579,10304.400895201774,10297.813239572011,-253.55998,-6.587655629762916
2021-01-10 19:00:00,10930.0,10419.710803584161,9731.52983434588,9703.638473366158,-688.18097,-27.891360979721867
2021-01-10 20:00:00,11164.0,10292.07351606541,9712.842009717753,9696.486203420318,-579.2315,-16.355806297435056
2021-01-10 21:00:00,10991.0,10237.539122979657,9267.618468682782,9257.517580946134,-969.92065,-10.10088773664723
2021-01-10 22:00:00,10685.0,10268.981253828952,9018.42693253989,9015.390556518663,-1250.5543,-3.036376021225972
2021-01-10 23:00:00,10381.0,10345.0107244229,8930.424420711963,8971.858209021031,-1414.5863,41.43378830906829
2021-01-11 00:00:00,11375.0,10408.180776093928,8923.35082003924,8899.406339081774,-1484.83,-23.944480957466233
2021-01-11 01:00:00,11470.5,10434.253895299023,9251.211781041211,9257.556145991328,-1183.0421,6.344364950116413
2021-01-11 02:00:00,11555.0,10450.936569274856,9194.761154235794,9222.90975110583,-1256.1754,28.148596870037142
